state,district,year,Season,crop,area,production
Telangana ,NIZAMABAD,2007,Kharif     ,Moong(Green Gram),21000,6000
Telangana ,NIZAMABAD,2007,Kharif     ,Rice,71000,254000
Telangana ,NIZAMABAD,2007,Kharif     ,Urad,20000,5000
Telangana ,NIZAMABAD,2007,Rabi       ,Bajra,9000,6000
Telangana ,NIZAMABAD,2007,Rabi       ,Dry chillies,1000,4000
Telangana ,NIZAMABAD,2007,Rabi       ,Gram,27000,49000
Telangana ,NIZAMABAD,2007,Rabi       ,Groundnut,3000,7000
Telangana ,NIZAMABAD,2007,Rabi       ,Jowar,8000,11000
Telangana ,NIZAMABAD,2007,Rabi       ,Maize,12000,69000
Telangana ,NIZAMABAD,2007,Rabi       ,Onion,2000,45000
Telangana ,NIZAMABAD,2007,Rabi       ,Other  Rabi pulses,1000,1000
Telangana ,NIZAMABAD,2007,Rabi       ,Rice,57000,199000
Telangana ,NIZAMABAD,2007,Rabi       ,Sesamum,2000,1000
Telangana ,NIZAMABAD,2007,Rabi       ,Sunflower,36000,55000
Telangana ,NIZAMABAD,2007,Rabi       ,Urad,1000,1000
Telangana ,NIZAMABAD,2007,Rabi       ,Wheat,2000,2000
Telangana ,NIZAMABAD,2007,Whole Year ,Sugarcane,19000,1571000
Telangana ,NIZAMABAD,2008,Kharif     ,Arhar/Tur,3339,4568
Telangana ,NIZAMABAD,2008,Kharif     ,Bajra,18,11
Telangana ,NIZAMABAD,2008,Kharif     ,Castor seed,96,45
Telangana ,NIZAMABAD,2008,Kharif     ,Cotton(lint),11832,29232
Telangana ,NIZAMABAD,2008,Kharif     ,Dry chillies,1157,3886
Telangana ,NIZAMABAD,2008,Kharif     ,Groundnut,73,63
Telangana ,NIZAMABAD,2008,Kharif     ,Horse-gram,13,5
Telangana ,NIZAMABAD,2008,Kharif     ,Jowar,1017,1087
Telangana ,NIZAMABAD,2008,Kharif     ,Maize,52439,235346
Telangana ,NIZAMABAD,2008,Kharif     ,Moong(Green Gram),17133,13758
Telangana ,NIZAMABAD,2008,Kharif     ,Onion,49,704
Telangana ,NIZAMABAD,2008,Kharif     ,Rice,111687,407769
Telangana ,NIZAMABAD,2008,Kharif     ,Sesamum,3,1
Telangana ,NIZAMABAD,2008,Kharif     ,Soyabean,44082,73088
Telangana ,NIZAMABAD,2008,Kharif     ,Urad,13982,11591
Telangana ,NIZAMABAD,2008,Rabi       ,Bajra,7008,4443
Telangana ,NIZAMABAD,2008,Rabi       ,Dry chillies,1272,5005
Telangana ,NIZAMABAD,2008,Rabi       ,Gram,28376,70415
Telangana ,NIZAMABAD,2008,Rabi       ,Groundnut,2805,6331
Telangana ,NIZAMABAD,2008,Rabi       ,Horse-gram,147,61
Telangana ,NIZAMABAD,2008,Rabi       ,Jowar,4944,5972
Telangana ,NIZAMABAD,2008,Rabi       ,Maize,15633,106617
Telangana ,NIZAMABAD,2008,Rabi       ,Moong(Green Gram),199,176
Telangana ,NIZAMABAD,2008,Rabi       ,Onion,1282,29117
Telangana ,NIZAMABAD,2008,Rabi       ,Other  Rabi pulses,496,784
Telangana ,NIZAMABAD,2008,Rabi       ,Rapeseed &Mustard,578,727
Telangana ,NIZAMABAD,2008,Rabi       ,Rice,78339,271836
Telangana ,NIZAMABAD,2008,Rabi       ,Safflower,2041,1218
Telangana ,NIZAMABAD,2008,Rabi       ,Sesamum,2270,570
Telangana ,NIZAMABAD,2008,Rabi       ,Urad,798,536
Telangana ,NIZAMABAD,2008,Rabi       ,Wheat,1304,1777
Telangana ,NIZAMABAD,2008,Whole Year ,Banana,241,6137
Telangana ,NIZAMABAD,2008,Whole Year ,Coconut ,12,111852
Telangana ,NIZAMABAD,2008,Whole Year ,Coriander,241,105
Telangana ,NIZAMABAD,2008,Whole Year ,Dry ginger,18,127
Telangana ,NIZAMABAD,2008,Whole Year ,Sugarcane,10619,822276
Telangana ,NIZAMABAD,2008,Whole Year ,Sunflower,29054,35702
Telangana ,NIZAMABAD,2008,Whole Year ,Tobacco,204,719
Telangana ,NIZAMABAD,2008,Whole Year ,Turmeric,9409,88840
Telangana ,NIZAMABAD,2009,Kharif     ,Arhar/Tur,3206,2998
Telangana ,NIZAMABAD,2009,Kharif     ,Castor seed,6,2
Telangana ,NIZAMABAD,2009,Kharif     ,Cotton(lint),15121,38692
Telangana ,NIZAMABAD,2009,Kharif     ,Dry chillies,791,2745
Telangana ,NIZAMABAD,2009,Kharif     ,Groundnut,8,6
Telangana ,NIZAMABAD,2009,Kharif     ,Horse-gram,4,2
Telangana ,NIZAMABAD,2009,Kharif     ,Jowar,1474,1290
Telangana ,NIZAMABAD,2009,Kharif     ,Maize,61888,201755
Telangana ,NIZAMABAD,2009,Kharif     ,Moong(Green Gram),19684,1496
Telangana ,NIZAMABAD,2009,Kharif     ,Onion,6,104
Telangana ,NIZAMABAD,2009,Kharif     ,Rice,75732,245978
Telangana ,NIZAMABAD,2009,Kharif     ,Sesamum,39,4
Telangana ,NIZAMABAD,2009,Kharif     ,Soyabean,57852,73530
Telangana ,NIZAMABAD,2009,Kharif     ,Urad,11238,1506
Telangana ,NIZAMABAD,2009,Rabi       ,Arhar/Tur,436,408
Telangana ,NIZAMABAD,2009,Rabi       ,Bajra,7950,3848
Telangana ,NIZAMABAD,2009,Rabi       ,Dry chillies,1338,5059
Telangana ,NIZAMABAD,2009,Rabi       ,Gram,26415,47547
Telangana ,NIZAMABAD,2009,Rabi       ,Groundnut,2542,3691
Telangana ,NIZAMABAD,2009,Rabi       ,Jowar,8673,8578
Telangana ,NIZAMABAD,2009,Rabi       ,Maize,13240,51504
Telangana ,NIZAMABAD,2009,Rabi       ,Moong(Green Gram),394,182
Telangana ,NIZAMABAD,2009,Rabi       ,Onion,1727,46774
Telangana ,NIZAMABAD,2009,Rabi       ,Other  Rabi pulses,423,406
Telangana ,NIZAMABAD,2009,Rabi       ,Rapeseed &Mustard,929,556
Telangana ,NIZAMABAD,2009,Rabi       ,Rice,45538,143080
Telangana ,NIZAMABAD,2009,Rabi       ,Safflower,3852,1672
Telangana ,NIZAMABAD,2009,Rabi       ,Sesamum,1765,582
Telangana ,NIZAMABAD,2009,Rabi       ,Urad,1075,747
Telangana ,NIZAMABAD,2009,Rabi       ,Wheat,1679,1828
Telangana ,NIZAMABAD,2009,Whole Year ,Banana,150,4522
Telangana ,NIZAMABAD,2009,Whole Year ,Coconut ,4,44688
Telangana ,NIZAMABAD,2009,Whole Year ,Coriander,277,175
Telangana ,NIZAMABAD,2009,Whole Year ,Dry ginger,21,189
Telangana ,NIZAMABAD,2009,Whole Year ,Garlic,131,142
Telangana ,NIZAMABAD,2009,Whole Year ,Sugarcane,5936,395727
Telangana ,NIZAMABAD,2009,Whole Year ,Sunflower,16170,12613
Telangana ,NIZAMABAD,2009,Whole Year ,Tobacco,486,1411
Telangana ,NIZAMABAD,2009,Whole Year ,Turmeric,9778,90231
Telangana ,NIZAMABAD,2010,Kharif     ,Arhar/Tur,5704,5807
Telangana ,NIZAMABAD,2010,Kharif     ,Bajra,2,1
Telangana ,NIZAMABAD,2010,Kharif     ,Castor seed,21,10
Telangana ,NIZAMABAD,2010,Kharif     ,Cotton(lint),20431,65379
Telangana ,NIZAMABAD,2010,Kharif     ,Dry chillies,1069,3373
Telangana ,NIZAMABAD,2010,Kharif     ,Horse-gram,2,1
Telangana ,NIZAMABAD,2010,Kharif     ,Jowar,1583,2982
Telangana ,NIZAMABAD,2010,Kharif     ,Maize,58533,296411
Telangana ,NIZAMABAD,2010,Kharif     ,Moong(Green Gram),19081,12670
Telangana ,NIZAMABAD,2010,Kharif     ,Ragi,1,1
Telangana ,NIZAMABAD,2010,Kharif     ,Rice,116729,427496
Telangana ,NIZAMABAD,2010,Kharif     ,Soyabean,58470,123079
Telangana ,NIZAMABAD,2010,Kharif     ,Urad,11804,10010
Telangana ,NIZAMABAD,2010,Rabi       ,Arhar/Tur,4,4
Telangana ,NIZAMABAD,2010,Rabi       ,Bajra,8052,5838
Telangana ,NIZAMABAD,2010,Rabi       ,Dry chillies,1252,3743
Telangana ,NIZAMABAD,2010,Rabi       ,Gram,23877,39493
Telangana ,NIZAMABAD,2010,Rabi       ,Groundnut,1466,3080
Telangana ,NIZAMABAD,2010,Rabi       ,Horse-gram,33,13
Telangana ,NIZAMABAD,2010,Rabi       ,Jowar,6663,5644
Telangana ,NIZAMABAD,2010,Rabi       ,Maize,18723,72982
Telangana ,NIZAMABAD,2010,Rabi       ,Moong(Green Gram),435,241
Telangana ,NIZAMABAD,2010,Rabi       ,Onion,1945,41950
Telangana ,NIZAMABAD,2010,Rabi       ,Other  Rabi pulses,1203,1363
Telangana ,NIZAMABAD,2010,Rabi       ,Rapeseed &Mustard,561,675
Telangana ,NIZAMABAD,2010,Rabi       ,Rice,104894,416744
Telangana ,NIZAMABAD,2010,Rabi       ,Safflower,2595,1552
Telangana ,NIZAMABAD,2010,Rabi       ,Sesamum,1787,588
Telangana ,NIZAMABAD,2010,Rabi       ,Urad,1557,1152
Telangana ,NIZAMABAD,2010,Rabi       ,Wheat,1672,2179
Telangana ,NIZAMABAD,2010,Whole Year ,Banana,138,4501
Telangana ,NIZAMABAD,2010,Whole Year ,Coriander,323,219
Telangana ,NIZAMABAD,2010,Whole Year ,Dry ginger,2,19
Telangana ,NIZAMABAD,2010,Whole Year ,Garlic,104,114
Telangana ,NIZAMABAD,2010,Whole Year ,Ginger,2,19
Telangana ,NIZAMABAD,2010,Whole Year ,Sugarcane,8298,636661
Telangana ,NIZAMABAD,2010,Whole Year ,Sunflower,5934,5673
Telangana ,NIZAMABAD,2010,Whole Year ,Tobacco,554,1419
Telangana ,NIZAMABAD,2010,Whole Year ,Turmeric,11015,96381
Telangana ,NIZAMABAD,2011,Kharif     ,Arhar/Tur,3946,3662
Telangana ,NIZAMABAD,2011,Kharif     ,Bajra,37,23
Telangana ,NIZAMABAD,2011,Kharif     ,Castor seed,15,6
Telangana ,NIZAMABAD,2011,Kharif     ,Cotton(lint),23150,31593
Telangana ,NIZAMABAD,2011,Kharif     ,Cowpea(Lobia),2,
Telangana ,NIZAMABAD,2011,Kharif     ,Dry chillies,1098,2636
Telangana ,NIZAMABAD,2011,Kharif     ,Groundnut,13,15
Telangana ,NIZAMABAD,2011,Kharif     ,Jowar,1144,1036
Telangana ,NIZAMABAD,2011,Kharif     ,Maize,58628,296716
Telangana ,NIZAMABAD,2011,Kharif     ,Moong(Green Gram),13405,9410
Telangana ,NIZAMABAD,2011,Kharif     ,Onion,42,472
Telangana ,NIZAMABAD,2011,Kharif     ,Rice,149497,584000
Telangana ,NIZAMABAD,2011,Kharif     ,Soyabean,60295,112149
Telangana ,NIZAMABAD,2011,Kharif     ,Urad,9927,8210
Telangana ,NIZAMABAD,2011,Rabi       ,Bajra,6506,4073
Telangana ,NIZAMABAD,2011,Rabi       ,Dry chillies,1085,3532
Telangana ,NIZAMABAD,2011,Rabi       ,Gram,17533,23897
Telangana ,NIZAMABAD,2011,Rabi       ,Groundnut,1327,2225
Telangana ,NIZAMABAD,2011,Rabi       ,Jowar,6723,12780
Telangana ,NIZAMABAD,2011,Rabi       ,Maize,27689,140162
Telangana ,NIZAMABAD,2011,Rabi       ,Moong(Green Gram),463,322
Telangana ,NIZAMABAD,2011,Rabi       ,Onion,2436,63265
Telangana ,NIZAMABAD,2011,Rabi       ,Other  Rabi pulses,479,689
Telangana ,NIZAMABAD,2011,Rabi       ,Rapeseed &Mustard,120,307
Telangana ,NIZAMABAD,2011,Rabi       ,Rice,110314,388195
Telangana ,NIZAMABAD,2011,Rabi       ,Safflower,969,576
Telangana ,NIZAMABAD,2011,Rabi       ,Sesamum,3563,1308
Telangana ,NIZAMABAD,2011,Rabi       ,Urad,1559,649
Telangana ,NIZAMABAD,2011,Rabi       ,Wheat,1420,1877
Telangana ,NIZAMABAD,2011,Whole Year ,Banana,178,6616
Telangana ,NIZAMABAD,2011,Whole Year ,Coconut ,2,29212
Telangana ,NIZAMABAD,2011,Whole Year ,Coriander,190,110
Telangana ,NIZAMABAD,2011,Whole Year ,Dry ginger,4,36
Telangana ,NIZAMABAD,2011,Whole Year ,Garlic,165,346
Telangana ,NIZAMABAD,2011,Whole Year ,Sugarcane,9298,685432
Telangana ,NIZAMABAD,2011,Whole Year ,Sunflower,6909,8726
Telangana ,NIZAMABAD,2011,Whole Year ,Tobacco,1236,4922
Telangana ,NIZAMABAD,2011,Whole Year ,Turmeric,11943,97933
Telangana ,NIZAMABAD,2013,Kharif     ,Arhar/Tur,3630,2073
Telangana ,NIZAMABAD,2013,Kharif     ,Banana,46,1433
Telangana ,NIZAMABAD,2013,Kharif     ,Castor seed,20,14
Telangana ,NIZAMABAD,2013,Kharif     ,Cotton(lint),15398,30618
Telangana ,NIZAMABAD,2013,Kharif     ,Cowpea(Lobia),13,6
Telangana ,NIZAMABAD,2013,Kharif     ,Dry chillies,498,1575
Telangana ,NIZAMABAD,2013,Kharif     ,Horse-gram,12,7
Telangana ,NIZAMABAD,2013,Kharif     ,Jowar,3978,4813
Telangana ,NIZAMABAD,2013,Kharif     ,Maize,52837,262494
Telangana ,NIZAMABAD,2013,Kharif     ,Moong(Green Gram),6789,5221
Telangana ,NIZAMABAD,2013,Kharif     ,Onion,25,470
Telangana ,NIZAMABAD,2013,Kharif     ,Rice,152303,622200
Telangana ,NIZAMABAD,2013,Kharif     ,Sugarcane,7032,583002
Telangana ,NIZAMABAD,2013,Kharif     ,Turmeric,13250,55359
Telangana ,NIZAMABAD,2013,Kharif     ,Urad,5696,4044
Telangana ,NIZAMABAD,2013,Rabi       ,Bajra,6755,6363
Telangana ,NIZAMABAD,2013,Rabi       ,Dry chillies,865,3797
Telangana ,NIZAMABAD,2013,Rabi       ,Gram,35725,73093
Telangana ,NIZAMABAD,2013,Rabi       ,Groundnut,1199,2477
Telangana ,NIZAMABAD,2013,Rabi       ,Jowar,3978,4813
Telangana ,NIZAMABAD,2013,Rabi       ,Maize,39813,233344
Telangana ,NIZAMABAD,2013,Rabi       ,Moong(Green Gram),556,517
Telangana ,NIZAMABAD,2013,Rabi       ,Onion,2736,77390
Telangana ,NIZAMABAD,2013,Rabi       ,Other  Rabi pulses,442,630
Telangana ,NIZAMABAD,2013,Rabi       ,Rapeseed &Mustard,194,210
Telangana ,NIZAMABAD,2013,Rabi       ,Rice,108509,421992
Telangana ,NIZAMABAD,2013,Rabi       ,Sesamum,4047,1623
Telangana ,NIZAMABAD,2013,Rabi       ,Sunflower,6920,3854
Telangana ,NIZAMABAD,2013,Rabi       ,Tobacco,878,3813
Telangana ,NIZAMABAD,2013,Rabi       ,Urad,865,848
Telangana ,NIZAMABAD,2013,Rabi       ,Wheat,1170,1706
Telangana ,NIZAMABAD,2013,Whole Year ,Castor seed,20,14
Telangana ,NIZAMABAD,2013,Whole Year ,Coriander,265,190
Telangana ,NIZAMABAD,2013,Whole Year ,Safflower,2284,1608
Telangana ,NIZAMABAD,2013,Whole Year ,Soyabean,99796,215559
Telangana ,NIZAMABAD,2014,Kharif     ,Arhar/Tur,3380,886
Telangana ,NIZAMABAD,2014,Kharif     ,Banana,44,1856
Telangana ,NIZAMABAD,2014,Kharif     ,Cotton(lint),15795,18861
Telangana ,NIZAMABAD,2014,Kharif     ,Dry chillies,497,1615
Telangana ,NIZAMABAD,2014,Kharif     ,Groundnut,22,38
Telangana ,NIZAMABAD,2014,Kharif     ,Jowar,617,357
Telangana ,NIZAMABAD,2014,Kharif     ,Maize,39136,191688
Telangana ,NIZAMABAD,2014,Kharif     ,Moong(Green Gram),5761,1895
Telangana ,NIZAMABAD,2014,Kharif     ,Onion,34,528
Telangana ,NIZAMABAD,2014,Kharif     ,Rice,112427,404400
Telangana ,NIZAMABAD,2014,Kharif     ,Soyabean,97431,133286
Telangana ,NIZAMABAD,2014,Kharif     ,Sugarcane,5429,473572
Telangana ,NIZAMABAD,2014,Kharif     ,Turmeric,12458,47004
Telangana ,NIZAMABAD,2014,Kharif     ,Urad,4144,1297
Telangana ,NIZAMABAD,2014,Rabi       ,Bajra,6063,5681
Telangana ,NIZAMABAD,2014,Rabi       ,Dry chillies,539,2210
Telangana ,NIZAMABAD,2014,Rabi       ,Gram,7971,9358
Telangana ,NIZAMABAD,2014,Rabi       ,Groundnut,861,2468
Telangana ,NIZAMABAD,2014,Rabi       ,Jowar,7245,11063
Telangana ,NIZAMABAD,2014,Rabi       ,Maize,18518,92312
Telangana ,NIZAMABAD,2014,Rabi       ,Moong(Green Gram),891,525
Telangana ,NIZAMABAD,2014,Rabi       ,Onion,2244,68628
Telangana ,NIZAMABAD,2014,Rabi       ,Other  Rabi pulses,53,53
Telangana ,NIZAMABAD,2014,Rabi       ,Ragi,2,2
Telangana ,NIZAMABAD,2014,Rabi       ,Rapeseed &Mustard,439,469
Telangana ,NIZAMABAD,2014,Rabi       ,Rice,56845,216125
Telangana ,NIZAMABAD,2014,Rabi       ,Safflower,1457,1409
Telangana ,NIZAMABAD,2014,Rabi       ,Sesamum,5159,2409
Telangana ,NIZAMABAD,2014,Rabi       ,Soyabean,117,160
Telangana ,NIZAMABAD,2014,Rabi       ,Sunflower,6827,8875
Telangana ,NIZAMABAD,2014,Rabi       ,Tobacco,945,3664
Telangana ,NIZAMABAD,2014,Rabi       ,Urad,689,280
Telangana ,NIZAMABAD,2014,Rabi       ,Wheat,1196,1971
Telangana ,NIZAMABAD,2014,Whole Year ,Coriander,205,49
Telangana ,RANGAREDDI,1997,Kharif     ,Arhar/Tur,28900,1100
Telangana ,RANGAREDDI,1997,Kharif     ,Bajra,900,300
Telangana ,RANGAREDDI,1997,Kharif     ,Castor seed,15400,3600
Telangana ,RANGAREDDI,1997,Kharif     ,Cotton(lint),21900,21800
Telangana ,RANGAREDDI,1997,Kharif     ,Dry chillies,2000,2000
Telangana ,RANGAREDDI,1997,Kharif     ,Groundnut,1400,700
Telangana ,RANGAREDDI,1997,Kharif     ,Horse-gram,1800,500
Telangana ,RANGAREDDI,1997,Kharif     ,Jowar,50500,62900
Telangana ,RANGAREDDI,1997,Kharif     ,Korra,300,100
Telangana ,RANGAREDDI,1997,Kharif     ,Maize,5500,13700
Telangana ,RANGAREDDI,1997,Kharif     ,Moong(Green Gram),16900,6000
Telangana ,RANGAREDDI,1997,Kharif     ,Ragi,6600,8300
Telangana ,RANGAREDDI,1997,Kharif     ,Rice,24000,48900
Telangana ,RANGAREDDI,1997,Kharif     ,Samai,600,100
Telangana ,RANGAREDDI,1997,Kharif     ,Sugarcane,600,40200
Telangana ,RANGAREDDI,1997,Kharif     ,Sunflower,1500,600
Telangana ,RANGAREDDI,1997,Kharif     ,Urad,8800,3800
Telangana ,RANGAREDDI,1997,Rabi       ,Dry chillies,900,1900
Telangana ,RANGAREDDI,1997,Rabi       ,Gram,5600,700
Telangana ,RANGAREDDI,1997,Rabi       ,Groundnut,3500,3200
Telangana ,RANGAREDDI,1997,Rabi       ,Horse-gram,300,100
Telangana ,RANGAREDDI,1997,Rabi       ,Jowar,23400,15000
Telangana ,RANGAREDDI,1997,Rabi       ,Maize,500,1400
Telangana ,RANGAREDDI,1997,Rabi       ,Ragi,200,200
Telangana ,RANGAREDDI,1997,Rabi       ,Rice,15700,42800
Telangana ,RANGAREDDI,1997,Rabi       ,Sesamum,1700,200
Telangana ,RANGAREDDI,1997,Rabi       ,Small millets,2000,100
Telangana ,RANGAREDDI,1997,Rabi       ,Sunflower,500,200
Telangana ,RANGAREDDI,1997,Rabi       ,Wheat,1700,1000
Telangana ,RANGAREDDI,1998,Kharif     ,Arhar/Tur,35600,15400
Telangana ,RANGAREDDI,1998,Kharif     ,Bajra,1400,700
Telangana ,RANGAREDDI,1998,Kharif     ,Castor seed,10500,1900
Telangana ,RANGAREDDI,1998,Kharif     ,Cotton(lint),26400,25400
Telangana ,RANGAREDDI,1998,Kharif     ,Dry chillies,2300,2000
Telangana ,RANGAREDDI,1998,Kharif     ,Groundnut,1300,600
Telangana ,RANGAREDDI,1998,Kharif     ,Horse-gram,2000,700
Telangana ,RANGAREDDI,1998,Kharif     ,Jowar,67800,35700
Telangana ,RANGAREDDI,1998,Kharif     ,Korra,200,100
Telangana ,RANGAREDDI,1998,Kharif     ,Maize,5700,13800
Telangana ,RANGAREDDI,1998,Kharif     ,Moong(Green Gram),16200,10500
Telangana ,RANGAREDDI,1998,Kharif     ,Ragi,10300,6300
Telangana ,RANGAREDDI,1998,Kharif     ,Rice,30200,55300
Telangana ,RANGAREDDI,1998,Kharif     ,Samai,400,100
Telangana ,RANGAREDDI,1998,Kharif     ,Sunflower,800,600
Telangana ,RANGAREDDI,1998,Kharif     ,Urad,7800,5100
Telangana ,RANGAREDDI,1998,Rabi       ,Dry chillies,600,1500
Telangana ,RANGAREDDI,1998,Rabi       ,Gram,5600,700
Telangana ,RANGAREDDI,1998,Rabi       ,Groundnut,7300,9400
Telangana ,RANGAREDDI,1998,Rabi       ,Horse-gram,400,100
Telangana ,RANGAREDDI,1998,Rabi       ,Jowar,20000,7300
Telangana ,RANGAREDDI,1998,Rabi       ,Maize,400,1700
Telangana ,RANGAREDDI,1998,Rabi       ,Ragi,100,300
Telangana ,RANGAREDDI,1998,Rabi       ,Rice,29800,77000
Telangana ,RANGAREDDI,1998,Rabi       ,Sesamum,1600,100
Telangana ,RANGAREDDI,1998,Rabi       ,Sunflower,1000,400
Telangana ,RANGAREDDI,1998,Rabi       ,Wheat,2000,1400
Telangana ,RANGAREDDI,1998,Whole Year ,Sugarcane,1300,110200
Telangana ,RANGAREDDI,1999,Kharif     ,Bajra,1224,716
Telangana ,RANGAREDDI,1999,Kharif     ,Castor seed,11407,2316
Telangana ,RANGAREDDI,1999,Kharif     ,Cotton(lint),18346,19101
Telangana ,RANGAREDDI,1999,Kharif     ,Groundnut,1445,824
Telangana ,RANGAREDDI,1999,Kharif     ,Horse-gram,1624,448
Telangana ,RANGAREDDI,1999,Kharif     ,Jowar,60145,47635
Telangana ,RANGAREDDI,1999,Kharif     ,Maize,8253,15846
Telangana ,RANGAREDDI,1999,Kharif     ,Masoor,37400,17802
Telangana ,RANGAREDDI,1999,Kharif     ,Moong(Green Gram),15875,11811
Telangana ,RANGAREDDI,1999,Kharif     ,Niger seed,960,370
Telangana ,RANGAREDDI,1999,Kharif     ,Ragi,8666,10772
Telangana ,RANGAREDDI,1999,Kharif     ,Rice,34109,79167
Telangana ,RANGAREDDI,1999,Kharif     ,Sesamum,1750,270
Telangana ,RANGAREDDI,1999,Kharif     ,Sunflower,935,472
Telangana ,RANGAREDDI,1999,Kharif     ,Urad,7299,5657
Telangana ,RANGAREDDI,1999,Rabi       ,Gram,4937,3258
Telangana ,RANGAREDDI,1999,Rabi       ,Groundnut,5376,6258
Telangana ,RANGAREDDI,1999,Rabi       ,Horse-gram,301,107
Telangana ,RANGAREDDI,1999,Rabi       ,Jowar,16894,4105
Telangana ,RANGAREDDI,1999,Rabi       ,Linseed,330,20
Telangana ,RANGAREDDI,1999,Rabi       ,Maize,551,2119
Telangana ,RANGAREDDI,1999,Rabi       ,Ragi,320,549
Telangana ,RANGAREDDI,1999,Rabi       ,Rapeseed &Mustard,9,2
Telangana ,RANGAREDDI,1999,Rabi       ,Rice,19140,37055
Telangana ,RANGAREDDI,1999,Rabi       ,Safflower,3427,1131
Telangana ,RANGAREDDI,1999,Rabi       ,Wheat,2109,1529
Telangana ,RANGAREDDI,1999,Whole Year ,Dry chillies,3621,3685
Telangana ,RANGAREDDI,1999,Whole Year ,Onion,2496,49888
Telangana ,RANGAREDDI,1999,Whole Year ,Sugarcane,1579,104304
Telangana ,RANGAREDDI,2000,Kharif     ,Arhar/Tur,35400,12178
Telangana ,RANGAREDDI,2000,Kharif     ,Bajra,1102,661
Telangana ,RANGAREDDI,2000,Kharif     ,Castor seed,12329,4426
Telangana ,RANGAREDDI,2000,Kharif     ,Cotton(lint),14424,19769
Telangana ,RANGAREDDI,2000,Kharif     ,Dry chillies,2369,4603
Telangana ,RANGAREDDI,2000,Kharif     ,Groundnut,1254,900
Telangana ,RANGAREDDI,2000,Kharif     ,Horse-gram,1193,719
Telangana ,RANGAREDDI,2000,Kharif     ,Jowar,58021,50246
Telangana ,RANGAREDDI,2000,Kharif     ,Korra,73,71
Telangana ,RANGAREDDI,2000,Kharif     ,Maize,11419,22415
Telangana ,RANGAREDDI,2000,Kharif     ,Moong(Green Gram),23663,8637
Telangana ,RANGAREDDI,2000,Kharif     ,Niger seed,376,122
Telangana ,RANGAREDDI,2000,Kharif     ,Onion,434,4859
Telangana ,RANGAREDDI,2000,Kharif     ,Other Kharif pulses,548,99
Telangana ,RANGAREDDI,2000,Kharif     ,other misc. pulses,169,44
Telangana ,RANGAREDDI,2000,Kharif     ,Ragi,5312,5169
Telangana ,RANGAREDDI,2000,Kharif     ,Rice,39103,100573
Telangana ,RANGAREDDI,2000,Kharif     ,Samai,255,126
Telangana ,RANGAREDDI,2000,Kharif     ,Sesamum,1665,291
Telangana ,RANGAREDDI,2000,Kharif     ,Small millets,328,197
Telangana ,RANGAREDDI,2000,Kharif     ,Sunflower,934,772
Telangana ,RANGAREDDI,2000,Kharif     ,Urad,9436,2689
Telangana ,RANGAREDDI,2000,Rabi       ,Arhar/Tur,6,2
Telangana ,RANGAREDDI,2000,Rabi       ,Bajra,39,23
Telangana ,RANGAREDDI,2000,Rabi       ,Dry chillies,733,1695
Telangana ,RANGAREDDI,2000,Rabi       ,Gram,4580,3288
Telangana ,RANGAREDDI,2000,Rabi       ,Groundnut,4879,7860
Telangana ,RANGAREDDI,2000,Rabi       ,Horse-gram,271,53
Telangana ,RANGAREDDI,2000,Rabi       ,Jowar,16843,13154
Telangana ,RANGAREDDI,2000,Rabi       ,Linseed,137,27
Telangana ,RANGAREDDI,2000,Rabi       ,Maize,487,2237
Telangana ,RANGAREDDI,2000,Rabi       ,Onion,2276,42623
Telangana ,RANGAREDDI,2000,Rabi       ,Ragi,358,620
Telangana ,RANGAREDDI,2000,Rabi       ,Rapeseed &Mustard,7,2
Telangana ,RANGAREDDI,2000,Rabi       ,Rice,18996,47642
Telangana ,RANGAREDDI,2000,Rabi       ,Safflower,3106,1360
Telangana ,RANGAREDDI,2000,Rabi       ,Urad,31,16
Telangana ,RANGAREDDI,2000,Rabi       ,Wheat,2156,1468
Telangana ,RANGAREDDI,2000,Whole Year ,Banana,246,6042
Telangana ,RANGAREDDI,2000,Whole Year ,Cashewnut,2,
Telangana ,RANGAREDDI,2000,Whole Year ,Coconut ,23,236082
Telangana ,RANGAREDDI,2000,Whole Year ,Coriander,298,78
Telangana ,RANGAREDDI,2000,Whole Year ,Dry ginger,70,273
Telangana ,RANGAREDDI,2000,Whole Year ,Potato,160,585
Telangana ,RANGAREDDI,2000,Whole Year ,Sugarcane,1398,62140
Telangana ,RANGAREDDI,2000,Whole Year ,Sweet potato,54,730
Telangana ,RANGAREDDI,2000,Whole Year ,Tapioca,60,459
Telangana ,RANGAREDDI,2000,Whole Year ,Turmeric,6843,34413
Telangana ,RANGAREDDI,2001,Kharif     ,Arhar/Tur,33183,14567
Telangana ,RANGAREDDI,2001,Kharif     ,Bajra,706,330
Telangana ,RANGAREDDI,2001,Kharif     ,Castor seed,12525,3405
Telangana ,RANGAREDDI,2001,Kharif     ,Cotton(lint),19452,30093
Telangana ,RANGAREDDI,2001,Kharif     ,Dry chillies,2163,4642
Telangana ,RANGAREDDI,2001,Kharif     ,Groundnut,1241,604
Telangana ,RANGAREDDI,2001,Kharif     ,Horse-gram,1508,335
Telangana ,RANGAREDDI,2001,Kharif     ,Jowar,51182,52769
Telangana ,RANGAREDDI,2001,Kharif     ,Korra,57,13
Telangana ,RANGAREDDI,2001,Kharif     ,Maize,8828,17877
